[LOG] 🚀 Démarrage de la traduction...
[LOG] ⏩ Fichier déjà traduit: War_Magic_2UgbNDxMq4Zzr8lJ.json
[LOG] ⏩ Fichier déjà traduit: War_Priest_LtyMzKOCCUn01ZZD.json
[LOG] ⏩ Fichier déjà traduit: Warding_Flare_07dur4L6t6JXlkLh.json
[LOG] ⏩ Fichier déjà traduit: Warding_Maneuver_Bm4TbHG9rKCz1qls.json
[LOG] ⏩ Fichier déjà traduit: Warping_Implosion_bj1DgMeWPTLARhtb.json
[LOG] ⏩ Fichier déjà traduit: Warrior_of_Gods_2Y5ArPzZLxvE5z7w.json
[LOG] ⏩ Fichier déjà traduit: Weapon_Bond_eCZkP7lGRryyoaNJ.json
[LOG] ⏩ Fichier déjà traduit: Whispers_of_the_Dead_QvdumvK1ftB08THz.json
[LOG] ⏩ Fichier déjà traduit: Wholeness_of_Body_6yS8liLU73RIUqEU.json
[LOG] ⏩ Fichier déjà traduit: Wild_Companion__Optional__577wA6aOiSZomWJT.json
[LOG] ⏩ Fichier déjà traduit: Wild_Magic_Surge_JBepOKj97hvpDYWZ.json
[LOG] ⏩ Fichier déjà traduit: Wild_Shape_jXMI4Iy8McDpVl5y.json
[LOG] ⏩ Fichier déjà traduit: Wild_Surge_cXMCIMdGT5LHllIA.json
[LOG] ⏩ Fichier déjà traduit: Wind_Soul_Yc3gqidNg3WSk6bC.json
[LOG] ⏩ Fichier déjà traduit: Wind_Speaker_NGocKUuyxy7cqShm.json
[LOG] ⏩ Fichier déjà traduit: Wings_Unfurled_uA7zqmWXRkv80pyg.json
[LOG] ⏩ Fichier déjà traduit: Wizardly_Quill_QQjetarrqYAUFGSH.json
[LOG] ⏩ Fichier déjà traduit: Words_of_Terror_4P8jbJqCdPuaCx5W.json
[LOG] ⏩ Fichier déjà traduit: Wrath_of_the_Storm_OIKVjdXT1T8PZAMm.json
[LOG] ⏩ Fichier déjà traduit: Writhing_Tide_LBIFsjNJuNC9mmiV.json
[LOG] ⏩ Fichier déjà traduit: Zealous_Presence_pZz9ZXeeXu0ai8WY.json
[LOG] ⏩ Fichier déjà traduit: Artificer_pkMTcV0U79G1NPxM.json
[LOG] ⏩ Fichier déjà traduit: Barbarian_hb4HVKkxs9ePPX0v.json
[LOG] ⏩ Fichier déjà traduit: Bard_X3ijF5eFdxzdFWnj.json
[LOG] ⏩ Fichier déjà traduit: Cleric_wMNufwtKTR2V901H.json
[LOG] ⏩ Fichier déjà traduit: Druid_vveCt0hc8Wt52yWS.json
[LOG] ⏩ Fichier déjà traduit: Fighter_WZQ4NAHbYZJva80L.json
[LOG] ⏩ Fichier déjà traduit: Hunter_gSlErWtohbTUks4A.json
[LOG] ⏩ Fichier déjà traduit: Monk_qINSI6GfjJHcQr60.json
[LOG] ⏩ Fichier déjà traduit: Occultiste_NcYRtQYoJIeffXHF.json
[LOG] ⏩ Fichier déjà traduit: Paladin_7WDX5fy2Ep5gXbd7.json
[LOG] ⏩ Fichier déjà traduit: Psion_hZDnz28hAdFZE71R.json
[LOG] ⏩ Fichier déjà traduit: Ranger_dlzgBSAm78cL6qSC.json
[LOG] ⏩ Fichier déjà traduit: Rogue_voKjboqH0wDkmkew.json
[LOG] ⏩ Fichier déjà traduit: Sorcerer_8fHNZZ7JPCiU1Gp7.json
[LOG] ⏩ Fichier déjà traduit: Wizard_YZ2FnkVCTPHY1hqP.json
[LOG] ⏩ Fichier déjà traduit: Aberrant_Ground_9stg3qbQ6zafcABY.json
[LOG] ⏩ Fichier déjà traduit: Acid_Absorption_9nnWhpinn3EmFUv9.json
[LOG] ⏩ Fichier déjà traduit: Acid_Breath_zPmJbvM4dFwpt98i.json
[LOG] ⏩ Fichier déjà traduit: Acid_Spray_HLTpG1kfAI1TlBzp.json
[LOG] ⏩ Fichier déjà traduit: Adhesive_cs1bmg4Snqe19CyX.json
[LOG] ⏩ Fichier déjà traduit: Aggressive_9i5B7yMaOUijgrC5.json
[LOG] ⏩ Fichier déjà traduit: Air_Form_muNCROLFF7mXLsqu.json
[LOG] ⏩ Fichier déjà traduit: Ambusher_dbuLBw5zUXal3Ewg.json
[LOG] ⏩ Fichier déjà traduit: Amorphous_hIEFfSdHXpijMhrT.json
[LOG] ⏩ Fichier déjà traduit: Amphibious_mdgmExNR7g5NlQO7.json
[LOG] ⏩ Fichier déjà traduit: Angelic_Weapons_rEdWpMqzy4TKhjjz.json
[LOG] ⏩ Fichier déjà traduit: Animate_Chains_bnW4ZhKSgZ3Ui6TJ.json
[LOG] ⏩ Fichier déjà traduit: Animate_Trees_j2cmYyRNgLx28Sd1.json
[LOG] ⏩ Fichier déjà traduit: Antennae_mAV7GNqeILu76M2K.json
[LOG] ⏩ Fichier déjà traduit: Antimagic_Susceptibility_IMPbTokUTzisuoTa.json
[LOG] ⏩ Fichier déjà traduit: Assassinate_UlVLyqgBPeZ9tovM.json
[LOG] ⏩ Fichier déjà traduit: Aversion_of_Fire_3CdsFkSPYE7CWqRR.json
[LOG] ⏩ Fichier déjà traduit: Barbed_Hide_lLnsEPXst4h28ipT.json
[LOG] ⏩ Fichier déjà traduit: Beast_of_Burden_pIOFV7bxhbehCDQx.json
[LOG] ⏩ Fichier déjà traduit: Berserk_FQ4xuegcYtGffhnD.json
[LOG] ⏩ Fichier déjà traduit: Bite_pSArHikDedT1E0O4.json
[LOG] ⏩ Fichier déjà traduit: Blasphemous_Word_byhBZ7RamYIQAtWC.json
[LOG] ⏩ Fichier déjà traduit: Blind_Senses_OsOvd0qGsZAYCBnw.json
[LOG] ⏩ Fichier déjà traduit: Blinding_Breath_9ZzZR7QDKrsTkksP.json
[LOG] ⏩ Fichier déjà traduit: Blinding_Dust_bcCSBIeGuPrxCYlT.json
[LOG] ⏩ Fichier déjà traduit: Blinding_Gaze_hXMhcOaa86xfRYoV.json
[LOG] ⏩ Fichier déjà traduit: Blinding_Spittle_YnEfMPUkMXebLBc6.json
[LOG] ⏩ Fichier déjà traduit: Blood_Frenzy_GdaaeMd0pKUPC9lk.json
[LOG] ⏩ Fichier déjà traduit: Bound_jHBBW5ShOs9tJgH5.json
[LOG] ⏩ Fichier déjà traduit: Brave_YBZh8TC6bMq6Xtds.json
[LOG] ⏩ Fichier déjà traduit: Breath_Weapons_X6g3cs3yfRdmByLW.json
[LOG] ⏩ Fichier déjà traduit: Brute_C0eRXwq1KByBSOey.json
[LOG] ⏩ Fichier déjà traduit: Cast_a_Spell_y4uSUbQYZVUA6taZ.json
[LOG] ⏩ Fichier déjà traduit: Change_Shape_evhZ16qTG8VQOBia.json
[LOG] ⏩ Fichier déjà traduit: Channel_Negative_Energy_sYhixuNtcBhnHAK2.json
[LOG] ⏩ Fichier déjà traduit: Charge_IDY0Fpq87fNtI50O.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Charm_qCXqc6n8OaAHvdiw.json
[LOG] ✅ Fichier traduit: Charm_qCXqc6n8OaAHvdiw.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Children_of_the_Night_R1mQJ5ytajlQB5eQ.json
[LOG] ✅ Fichier traduit: Children_of_the_Night_R1mQJ5ytajlQB5eQ.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Chomp_72gTdan1qnwEwaHJ.json
[LOG] ✅ Fichier traduit: Chomp_72gTdan1qnwEwaHJ.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Claw_bpxkhNkky5geXrrL.json
[LOG] ✅ Fichier traduit: Claw_bpxkhNkky5geXrrL.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Cold_Breath_ipi1nQQTSLeasY4S.json
[LOG] ✅ Fichier traduit: Cold_Breath_ipi1nQQTSLeasY4S.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Confer_Fire_Resistance_jYxDpXFq5vlRXCFR.json
[LOG] ✅ Fichier traduit: Confer_Fire_Resistance_jYxDpXFq5vlRXCFR.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Consume_Life_wL0lu9G7PF3Ib7rb.json
[LOG] ✅ Fichier traduit: Consume_Life_wL0lu9G7PF3Ib7rb.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Corrode_Metal_on7weaOgs8GwCTje.json
[LOG] ✅ Fichier traduit: Corrode_Metal_on7weaOgs8GwCTje.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Corrosive_Form_uryrycDf6AJhR21b.json
[LOG] ✅ Fichier traduit: Corrosive_Form_uryrycDf6AJhR21b.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Create_Specter_F56T4OnL0WbI3OmZ.json
[LOG] ✅ Fichier traduit: Create_Specter_F56T4OnL0WbI3OmZ.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Create_Whirlwind_rULoa7ZnG1mxU1qw.json
[LOG] ✅ Fichier traduit: Create_Whirlwind_rULoa7ZnG1mxU1qw.json
[ERROR] Erreur Ollama: ollama.chat is not a function
[WARN] ⚠️ Avertissement: Pas de traduction pour Cunning_Action_95iYj0RLBxSjY3gl.json
[LOG] ✅ Fichier traduit: Cunning_Action_95iYj0RLBxSjY3gl.json
[LOG] 🚀 Démarrage de la traduction...
[LOG] ⏩ Fichier déjà traduit: Bad_Reputation_qxZemIQcqpf0L98h.json
[LOG] ⏩ Fichier déjà traduit: By_Popular_Demand_UuSpSrDTobcnDMMg.json
[LOG] ⏩ Fichier déjà traduit: Defining_Event_QE8EihaNEaYmgQhS.json
[LOG] ⏩ Fichier déjà traduit: Ear_to_the_Ground_CinU76J8CvUETnOf.json
[LOG] ⏩ Fichier déjà traduit: Entertainer_Routines_0mrVdT1RmNq9QYCH.json
[LOG] ⏩ Fichier déjà traduit: Guild_Business_E4a032RvwgmxTdmn.json
[LOG] ⏩ Fichier déjà traduit: Guild_Membership_Va5NGSNgOQYLKUTO.json
[LOG] ⏩ Fichier déjà traduit: Origin_SdVkZNSPZDvZjQde.json
[LOG] ⏩ Fichier déjà traduit: Position_of_Privilege_X18kMpGe2NzpcRVN.json
[LOG] ⏩ Fichier déjà traduit: Researcher_3oIoxT0WMwg2fdAz.json
[LOG] ⏩ Fichier déjà traduit: Retainers_FMq6LFPYhvwcbYBV.json
[LOG] ⏩ Fichier déjà traduit: Rustic_Hospitality_XuyDjCeKNEqPu8oz.json
[LOG] ⏩ Fichier déjà traduit: Shelter_the_Faithful_UjW059v2hYovGzGV.json
[LOG] ⏩ Fichier déjà traduit: Ship_s_Passage_MskzyOBVKp06aa3h.json
[LOG] ⏩ Fichier déjà traduit: Specialty_vFlK7Ul14L00zzmc.json
[LOG] ⏩ Fichier déjà traduit: Wanderer_RDCARuFjnjBFYFhM.json
[LOG] ⏩ Fichier déjà traduit: Artisan_de_guilde_HQ55nR2m8cVIGVax.json
[LOG] ⏩ Fichier déjà traduit: Artiste_rwXb7RlNYhsroynb.json
[LOG] ⏩ Fichier déjà traduit: Capacit__k5L92TQHkJ2L16fJ.json
[LOG] ⏩ Fichier déjà traduit: Charlatan_T0V4oviv4pdpjsql.json
[LOG] ⏩ Fichier déjà traduit: Entertainer_ddkZyVDSuVRWUg41.json
[LOG] ⏩ Fichier déjà traduit: Fausse_Identit__LHhLGQqVk0d3Rd54.json
[LOG] ⏩ Fichier déjà traduit: Folk_Hero_Jv0VaAV94t4AoBfM.json
[LOG] ⏩ Fichier déjà traduit: Lettre_d_amour_TzRDPXp50qoX1R1j.json
[LOG] ⏩ Fichier déjà traduit: M_che_de_cheveux_iyWuZtYZX9XmJ0yP.json
[LOG] ⏩ Fichier déjà traduit: Membre_de_guilde_y6XhCDzLfEJ9GorO.json
[LOG] ⏩ Fichier déjà traduit: Noble_W9WjSUs21mKp7Iuq.json
[LOG] ⏩ Fichier déjà traduit: Objets_zorzuJvHq9F1iMKt.json
[LOG] ⏩ Fichier déjà traduit: Outlander_Xk9LAEaWJQNvWX3r.json
[LOG] ⏩ Fichier déjà traduit: Sage_vUwCliqcnhBctYz7.json
[LOG] ⏩ Fichier déjà traduit: Sailor_Byp5IXqQuwJZOqFf.json
[LOG] ⏩ Fichier déjà traduit: Urban_Bounty_Hunter_0e02OIabaZaXpA0s.json
[LOG] ⏩ Fichier déjà traduit: __la_demande_du_public_Fcglj47i3MtZSuzc.json
[LOG] ⏩ Fichier déjà traduit: Ability_Score_Improvement__Fighter__mEWCqs9aMd9BfC15.json
[LOG] ⏩ Fichier déjà traduit: Ability_Score_Improvement__Rogue__VeAkYgIOe0wKaUiB.json
[LOG] ⏩ Fichier déjà traduit: Ability_Score_Improvement_bAyhm1qJWAMu2kl1.json
[LOG] ⏩ Fichier déjà traduit: Abjuration_Savant_pUyTiK29snJxjynd.json
[LOG] ⏩ Fichier déjà traduit: Accursed_Specter_LOwv1s3tu2a6vR2C.json
[LOG] ⏩ Fichier déjà traduit: Acolyte_of_Nature_QGj2d3omCusw5bpv.json
[LOG] ⏩ Fichier déjà traduit: Action_Surge_vToykzwoXcQ8OYWQ.json
[LOG] ⏩ Fichier déjà traduit: Adaptive_Hunter_lH2tRTfO5Z1asmOw.json
[LOG] ⏩ Fichier déjà traduit: Additional_Fighting_Style_DFz3gEShPkZYA7tl.json
[LOG] ⏩ Fichier déjà traduit: Additional_Magical_Secrets_Lip9NspcXYYGPuUj.json
[LOG] ⏩ Fichier déjà traduit: Adjust_Density_j6BL5bYBoj16FdFE.json
[LOG] ⏩ Fichier déjà traduit: Alchemical_Savant_5ab4mQxcwsGYosOy.json
[LOG] ⏩ Fichier déjà traduit: Alchemist_Spells_5X8FJsyMhObj7Ewd.json
[LOG] ⏩ Fichier déjà traduit: Alter_Memories_r6O8YwRx5FUS9W7y.json
[LOG] ⏩ Fichier déjà traduit: Ambush_Master_dy2RYtu8UaWlqxGJ.json
[LOG] ⏩ Fichier déjà traduit: Among_the_Dead_yynvbkBKalud9Moh.json
[LOG] ⏩ Fichier déjà traduit: Ancestral_Protectors_tgnfGdaA0ZS1HjV7.json
[LOG] ⏩ Fichier déjà traduit: Angelic_Form_ewtTi9hIkfzgeUFS.json
[LOG] ⏩ Fichier déjà traduit: Animal_Companion_hWygu85vBW9MqyHm.json
[LOG] ⏩ Fichier déjà traduit: Animating_Performance_L2NrgySJTyeobiVw.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Abeyance_wGIQK1Qt3kJL4it3.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Archer_Lore_1vcEjkqvsDDaFEI4.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Armor_cjajYC1CWTxeyOta.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Charge_2tqBnd8Nu9x0mfjU.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Deflection_NXcb7ZpGnqNPoB53.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Firearm_v0CdodtHX9AUJdHp.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Initiate_Vgu25hTLe1AXfA60.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Jolt_8rNajBhqFI9BxZkz.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Mastery_PzuKi8OV07lvRngR.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Recovery_F8leKDyrAUoErtwN.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot__Banishing_Arrow_79FpYpWJ16JltrTS.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot__Beguiling_Arrow_9XgXb1lZH3ZeEyqS.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot__Bursting_Arrow_aTka8e1NfC8JK07i.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot__Enfeebling_Arrow_hWSNv6GbW67yGXI2.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot__Grasping_Arrow_H6JzXiVOgjVkSJ34.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot__Piercing_Arrow_A9mEp40B170X6pPu.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot__Seeking_Arrow_sRNEM6SAbR60OsI9.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot__Shadow_Arrow_bOXIK38AbvSmSQ2w.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Shot_kr1hu1dniUOl96yO.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Tradition_CqhFOojEcLwo8jok.json
[LOG] ⏩ Fichier déjà traduit: Arcane_Ward_083mMRrWB40COHJt.json
[LOG] ⏩ Fichier déjà traduit: Archdruid_nqHQ0htthbNA1QOY.json
[LOG] ⏩ Fichier déjà traduit: Armor_Model_KC6QEgu7Q6AFKlvg.json
[LOG] ⏩ Fichier déjà traduit: Armor_Modifications_UTE4ijp1bbDwQWyU.json
[LOG] ⏩ Fichier déjà traduit: Armor_of_Hexes_j2rzVMZv6TRmqrKR.json
[LOG] ⏩ Fichier déjà traduit: Armorer_Spells_3ddQxI7xIAu5DWCj.json
[LOG] ⏩ Fichier déjà traduit: Arms_of_the_Astral_Self__Deft_Fists_1uC8PK6PLAJZh745.json
[LOG] ⏩ Fichier déjà traduit: Arms_of_the_Astral_Self__Strike_l2ZruMGzvSZjXD1a.json
[LOG] ⏩ Fichier déjà traduit: Arms_of_the_Astral_Self_fAibWIlBW7I5kFuf.json
[LOG] ⏩ Fichier déjà traduit: Artificer_Infusions_rcQAtHZtJRcQjhrO.json
[LOG] ⏩ Fichier déjà traduit: Artificer_Specialist_VtWTsSI8iW057IAP.json
[LOG] ⏩ Fichier déjà traduit: Artillerist_Spells_yDNERjGQ3NywEkcN.json
[LOG] ⏩ Fichier déjà traduit: Ascendant_Aspect_Id0ygVLien3MHhmC.json
[LOG] ⏩ Fichier déjà traduit: Ascension_chTap06eHLmS0x1p.json
[LOG] ⏩ Fichier déjà traduit: Aspect_of_the_Beast_4wDfIaa0MXjEHdBj.json
[LOG] ⏩ Fichier déjà traduit: Aspect_of_the_Beast__Bear_JOahT2ZNDcjKxrnc.json
[LOG] ⏩ Fichier déjà traduit: Aspect_of_the_Beast__Eagle_Ejoix70vssjzmXr5.json
[LOG] ⏩ Fichier déjà traduit: Aspect_of_the_Beast__Elk_8PGA4nAoOl2xROLU.json
[LOG] ⏩ Fichier déjà traduit: Aspect_of_the_Beast__Tiger_nu0i5jUkypnd8Gdh.json
[LOG] ⏩ Fichier déjà traduit: Aspect_of_the_Beast__Wolf_En14VEyX6SBjfsIV.json
[LOG] ⏩ Fichier déjà traduit: Aspect_of_the_Wyrm_NEkjw1MSk5tTRgif.json
[LOG] ⏩ Fichier déjà traduit: Assassinate_bvjZJGmRGVTvwjWU.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_Alacrity_1Gb0eTnDM2DkWJ7K.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_Conquest_6dMldTjqxwUPpLMi.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_Courage_HiizEejyxUXmyToM.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_Devotion_QzqtcdIFM601XqXR.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_Hate_6xPIEEfvDumjVBJs.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_Protection_A4Hxmse28oUuaLfe.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_Warding_CgpPHOSiwQmxk3S0.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_the_Guardian_ybOFs0lFFHgtsstD.json
[LOG] ⏩ Fichier déjà traduit: Aura_of_the_Sentinel_oiYwi4bd2iChYqcz.json
[LOG] ⏩ Fichier déjà traduit: Avatar_of_Battle_Xu6rPqfRYzjT6jwT.json
[LOG] ⏩ Fichier déjà traduit: Avenging_Angel_rOqM1VDWMJr85Fvx.json
[LOG] ⏩ Fichier déjà traduit: Awakened_Astral_Self_sICiOcUWBt6nPnYa.json
[LOG] ⏩ Fichier déjà traduit: Awakened_Mind_xeOABOVB9ziUkBnr.json
[LOG] ⏩ Fichier déjà traduit: Awakened_Spellbook_2jHeIzhtZdDFes9d.json
[LOG] ⏩ Fichier déjà traduit: Balm_of_the_Summer_Court_a6XkUHxfVigBxYeX.json
[LOG] ⏩ Fichier déjà traduit: Bard_College_C9Fes8I6yYqQdYiu.json
[LOG] ⏩ Fichier déjà traduit: Bardic_Inspiration_7Q7X8BnKOsk2SXSt.json
[LOG] ⏩ Fichier déjà traduit: Bardic_Versatility__Optional__NMfm8kVOh7JmCpWX.json
[LOG] ⏩ Fichier déjà traduit: Bastion_of_Law_Gkg6HrbWhDPRCxWe.json
[LOG] ⏩ Fichier déjà traduit: Battle_Magic_o9cfWnN5FcM3eRb4.json
[LOG] ⏩ Fichier déjà traduit: Battle_Ready_MbgUq57xWhQrxrYT.json
[LOG] ⏩ Fichier déjà traduit: Battle_Smith_Spells_r8wgZWdzmUUz9W4R.json
[LOG] ⏩ Fichier déjà traduit: Battlefist_GNO0W0JKfVYynXMD.json
[LOG] ⏩ Fichier déjà traduit: Battlerager_Armor_CMy8Ymo8qe998Jmn.json
[LOG] ⏩ Fichier déjà traduit: Battlerager_Charge_9N2z253tO7XhbsJF.json
[LOG] ⏩ Fichier déjà traduit: Beast_Link_rprMhozNDYk7UOJf.json
[LOG] ⏩ Fichier déjà traduit: Beast_Spells_mcfZTDoFKn6XmOD2.json
[LOG] ⏩ Fichier déjà traduit: Beast_s_Defense_YEqtnVZgFMbNTTGK.json
[LOG] ⏩ Fichier déjà traduit: Beastkin_lq1NmPpadM7DIJvk.json
[LOG] ⏩ Fichier déjà traduit: Beguiling_Defenses_J70kLmVYR9LWzQ6V.json
[LOG] ⏩ Fichier déjà traduit: Beguiling_Twist_U2z7qqfubZ6MXrOQ.json
[LOG] ⏩ Fichier déjà traduit: Bend_Luck_8gbk2h1DQNgmnP3o.json
[LOG] ⏩ Fichier déjà traduit: Benign_Transportation_lIIVPxqiiXgo4AvA.json
[LOG] ⏩ Fichier déjà traduit: Bestial_Fury_f4nxTP1r3bxe2rTC.json
[LOG] ⏩ Fichier déjà traduit: Bestial_Soul_T2TPL3BMZGEnvbkv.json
[LOG] ⏩ Fichier déjà traduit: Blade_Flourish_vlhclltHf1eNYLdC.json
[LOG] ⏩ Fichier déjà traduit: Bladesong_aitU2h6kQU80LHcl.json
[LOG] ⏩ Fichier déjà traduit: Blazing_Revival_dOvEcECuDqmlaSdg.json
[LOG] ⏩ Fichier déjà traduit: Blessed_Healer_YbV5vNVsx3iW5qbC.json
[LOG] ⏩ Fichier déjà traduit: Blessed_Strikes__Optional__2aYG6L543b7vuoBo.json
[LOG] ⏩ Fichier déjà traduit: Blessing_of_the_Forge_fmPgM8XsxKPJw7tT.json
[LOG] ⏩ Fichier déjà traduit: Blessing_of_the_Trickster_NJ2T7LwV2UsZ4rYd.json
[LOG] ⏩ Fichier déjà traduit: Blessings_of_Knowledge_xNwpTmAtrt1UnFB5.json
[LOG] ⏩ Fichier déjà traduit: Blindsense_EkUQhP3Zb0olv1vx.json
[LOG] ⏩ Fichier déjà traduit: Body_of_the_Astral_Self_G0MmiWPtSZ7zmBu2.json
[LOG] ⏩ Fichier déjà traduit: Body_of_the_Astral_Self__Deflect_Energy_4b2tR7EGkZbci5N4.json
[LOG] ⏩ Fichier déjà traduit: Body_of_the_Astral_Self__Empowered_Arms_QrALT7RZAiNNZJXp.json
[LOG] ⏩ Fichier déjà traduit: Bolstering_Magic_i681Uhozm78wScpR.json
[LOG] ⏩ Fichier déjà traduit: Bond_of_Fang_and_Scale_B4fIX2BHt4louJw8.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Cantrip__Druid__IMqNBKE9zR9gWrjO.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Cantrip__Light_Domain__R5gpHJF2wbjxYRaQ.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Cantrips__The_Celestial_jD11TnJ7woJLi1z4.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__Assassin__t42xI7i3ueSJP0uf.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__College_of_Lore__vysErwx5BJswP0Ab.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__College_of_Swords__2hZYDYt7uXYqmmU1.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__College_of_Valor__v8Ju6tVzdU8eUgSG.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__Drunken_Master__bU5g1xROyp8ZylQP.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__Forge_Domain__Kse0fV2u5XGj6rrK.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__Order_Domain__vcgCYAK7rqHfcgx6.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__Rune_Knight__cPSNJdm5MJi2yF0r.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__Tempest_Domain__OOjymxRt3nYW4Vkq.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiencies__Twilight_Domain__oOjoGlqBc9MXH9yR.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiency__Cavalier__kpdbgoxHZupx1COE.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiency__Death_Domain__NdZ0cWH6p5QXklNG.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiency__Life_Domain__Lpgccx4CpVMBhB6I.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiency__Nature_Domain__TKffoYDFB9pHf9dA.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiency__Samurai__ixDpTCx3HFisYuxp.json
[LOG] ⏩ Fichier déjà traduit: Bonus_Proficiency__War_Domain__02LnB91YxrAlxRzx.json
[LOG] ⏩ Fichier déjà traduit: Born_to_the_Saddle_G4s78lXhqxOOCOTd.json
[LOG] ⏩ Fichier déjà traduit: Breath_of_the_Dragon_fe0BTjxrqgY7jaJI.json
[LOG] ⏩ Fichier déjà traduit: Brutal_Critical_9dEockIYleqfIcjQ.json
[LOG] ⏩ Fichier déjà traduit: Bulwark_VpfSuWxMV56vlyDC.json
[LOG] ⏩ Fichier déjà traduit: Bulwark_of_Force_8xn2rqiVStPhYtOs.json
[LOG] ⏩ Fichier déjà traduit: Call_the_Hunt_fAakMjU1MDmUo7i8.json
[LOG] ⏩ Fichier déjà traduit: Cantrip_Formulas__Optional__AcsOAdC2u06L2RRC.json
[LOG] ⏩ Fichier déjà traduit: Cantrip_Versatility__Optional__9DXeaIbdZcubBzhk.json
[LOG] ⏩ Fichier déjà traduit: Cantrip_Versatility__Optional__Aigjh6C04BmQaJTa.json
[LOG] ⏩ Fichier déjà traduit: Cauterizing_Flames_EGyPvs04hvWWBnMK.json
[LOG] ⏩ Fichier déjà traduit: Celestial_Resistance_EAwAyIkaVDZDeS2w.json
[LOG] ⏩ Fichier déjà traduit: Channel_Divinity__Abjure_Enemy_saKAmKZxJD0N4mly.json
[LOG] ⏩ Fichier déjà traduit: Channel_Divinity__Abjure_the_Extraplanar_uCcsMH3REjmFAOoy.json
[LOG] ⏩ Fichier déjà traduit: Channel_Divinity__Arcane_Abjuration_nS4f4gdA5B6pgSfQ.json
[LOG] ⏩ Fichier déjà traduit: Channel_Divinity__Artisan_s_Blessing_sBhcDN40j2LlEnUB.json
